,5Y-Average
1985,9.361770833068798e-05
1986,9.104741926872306e-05
1987,8.950624335640647e-05
1988,8.889193429534824e-05
1989,8.996344225164602e-05
1990,9.254786291582742e-05
1991,9.6691747448135e-05
1992,0.00010731788104422082
1993,0.00011270035894726827
1994,0.00011563391331326896
1995,0.00011823911574541579
1996,0.00011312846336735622
1997,0.00011722330292726538
1998,0.00011956416127089187
1999,0.00011973540303892705
2000,0.00012071713375761417
2001,0.00011935966867411202
2002,0.00012096485243176214
2003,0.0001199997471274474
2004,0.00011768133309322354
2005,0.00011463389463877228
2006,0.0001096047067911372
2007,0.00010423054159527592
2008,9.89079151839689e-05
2009,9.507575717114284e-05
2010,9.274736788829559e-05
2011,9.140154059485407e-05
2012,9.055281319114574e-05
2013,9.184377661715852e-05
2014,9.408654501598817e-05
2015,9.901265529451469e-05
2016,0.0001099729597194847
2017,0.00011624406602073411
2018,0.00011904046071816293
2019,0.00012118015154788405
2020,0.00011720750878361164
2021,0.00012076285364713813
2022,0.00012157251132707144
2023,0.00012181524237690771
2024,0.00012231982370310845
2025,0.00012051014734867845
2026,0.00012121257110591013
2027,0.00011997564027660747
2028,0.00011719919607642547
2029,0.00011379597375440596
2030,0.00010929547408381153
2031,0.00010427210513120678
2032,9.88405822557609e-05
2033,9.560112026530902e-05
2034,9.355536302679167e-05
2035,9.211310832999054e-05
2036,9.1464717169469e-05
2037,9.200005551225858e-05
2038,9.330681308192509e-05
2039,9.698518601180693e-05
2040,0.00010554893695500306
2041,0.0001111940964051336
2042,0.0001141850084507189
2043,0.00011625320999863891
2044,0.00011301291673746842
2045,0.00011596392778856006
2046,0.00011700135364539453
2047,0.0001165541299987784
2048,0.00011697225917024293
2049,0.00011587913817526109
2050,0.00011677607928064922
2051,0.00011551254778835083
2052,0.00011366962060517613
2053,0.00011152161706826884
2054,0.00010711754480103404
2055,0.0001025646750751667
2056,9.771337916131575e-05
2057,9.421289816521802e-05
2058,9.235833319198266e-05
2059,9.072654877133677e-05
2060,9.023609904735254e-05
2061,9.080468821888681e-05
2062,9.25752948495418e-05
2063,9.645400402261045e-05
2064,0.00010493629043538206
2065,0.00011023480999584916
2066,0.00011299047242806573
2067,0.00011475359762225318
2068,0.00011139775773119485
2069,0.00011426314789826892
2070,0.00011557239928009129
2071,0.00011525069751198636
2072,0.00011606284900407553
2073,0.0001155541113242817
2074,0.00011688830082766257
2075,0.00011622245298205005
2076,0.00011425151010820829
2077,0.00011153574867048534
2078,0.00010677838634783815
2079,0.00010192459662183133
2080,9.72420486638597e-05
2081,9.401339319274984e-05
2082,9.174984302595474e-05
2083,9.095431694823793e-05
2084,9.043976037341379e-05
2085,9.113636523561514e-05
2086,9.334255772282562e-05
2087,9.776491794587003e-05
2088,0.00010725304192816866
2089,0.00011282089320146779
2090,0.00011538453209768375
2091,0.00011771458392196824
2092,0.0001145532613790664
2093,0.00011791658270659226
2094,0.00011980439850857231
2095,0.00011936964392273542
2096,0.00011988420049755956
2097,0.00011860071850801435
2098,0.00011981686756935157
2099,0.00011882931795563412
2100,0.00011646684657332357
2101,0.00011335706281497599
2102,0.00010848166005028513
2103,0.00010366112115302302
2104,9.845487264232243e-05
2105,9.49302847953848e-05
2106,9.246722965612155e-05
2107,9.149630545677644e-05
2108,9.091690976590016e-05
2109,9.197511739070005e-05
2110,9.465513418752244e-05
2111,9.943410954885371e-05
2112,0.00011076183563145258
2113,0.00011710027486090999
2114,0.00012002717906116175
2115,0.00012248690911755055
2116,0.00011645437751254432
2117,0.0001205034971829295
2118,0.00012239131298490954
2119,0.00012215689464225945
2120,0.0001224029507749702
2121,0.00012088837552564935
2122,0.00012147192757011874
2123,0.0001200388168512224
2124,0.00011748016557931814
2125,0.00011427894204192265
2126,0.00010960055043754412
2127,0.00010538185154056098
2128,9.981981916229216e-05
2129,9.584717639801976e-05
2130,9.378895009872316e-05
2131,9.237578987707363e-05
2132,9.14788487716855e-05
2133,9.232757617539381e-05
2134,9.427524346911432e-05
2135,9.8366757946149e-05
2136,0.0001086761773984416
2137,0.00011523240955617678
2138,0.00011837544414326904
2139,0.00012026658502812355
2140,0.00011613600082731386
2141,0.00012023499674081609
2142,0.00012177866646528855
2143,0.00012204134801237163
2144,0.0001223464243661042
2145,0.0001196846955250914
2146,0.0001200529484534389
2147,0.0001189232515468379
2148,0.00011669544602094334
2149,0.00011371367795326285
2150,0.0001092796799401578
2151,0.0001046179137501516
2152,9.911407032218602e-05
2153,9.593695363563044e-05
2154,9.376068689429017e-05
2155,9.258360755672797e-05
2156,9.196347960063941e-05
2157,9.256864468379285e-05
2158,9.468921628698576e-05
2159,9.85388309849028e-05
2160,0.00010763459518801403
2161,0.0001132232282292786
2162,0.00011595478381065528
2163,0.00011849930348034303
2164,0.00011471951552278986
2165,0.00011729229839691062
2166,0.00011890579486174693
2167,0.00011791990778946673
2168,0.00011867303906053407
2169,0.00011720917132504888
2170,0.00011853504812124358
2171,0.00011742280789973355
2172,0.0001153820382855279
2173,0.00011244682137808997
2174,0.00010842347109998192
2175,0.00010392795905369918
2176,9.899104225583064e-05
2177,9.576654313831387e-05
2178,9.367922236386565e-05
2179,9.19202535232713e-05
2180,9.134917053958118e-05
2181,9.187370236302875e-05
2182,9.309650159011488e-05
2183,9.645982291764075e-05
2184,0.00010380493098734381
2185,0.0001090361176196029
2186,0.00011224482259346595
2187,0.0001144626528707371
2188,0.00011184747518996686
2189,0.00011456323662768981
2190,0.00011602461055101912
2191,0.0001163488061312799
2192,0.00011702130414264135
2193,0.00011599634734658614
2194,0.0001169996911039573
2195,0.000116229103147799
2196,0.00011473697220788083
2197,0.00011219162126747445
2198,0.00010820235308882969
2199,0.00010393876557304122
2200,9.886385783588218e-05
2201,9.608408855282571e-05
2202,9.360690181134596e-05
2203,9.200504313657028e-05
2204,9.114467794280131e-05
2205,9.142730998713121e-05
2206,9.242982247378376e-05
2207,9.497517341419013e-05
2208,9.884473860935398e-05
2209,0.00010539016424774715
2210,0.00010847916623812928
2211,0.00011058228115623121
2212,0.0001092123470119498
2213,0.00011150748546605236
2214,0.0001120311860187813
2215,0.00011184747518996686
2216,0.0001122182219304702
2217,0.00011174356635013968
2218,0.00011234790016257451
2219,0.00011199211629500628
2220,0.0001105565117639541
2221,0.00010856229330999101
2222,0.0001047949744132171
2223,0.00010112990181483314
2224,9.61655530832502e-05
2225,9.288452755686745e-05
2226,9.01679348484259e-05
2227,8.917622888111538e-05
2228,8.818535418452348e-05
2229,8.819782324530273e-05
2230,8.811386490272237e-05
2231,8.978887540073637e-05
2232,9.336915838582139e-05
2233,9.656123794531208e-05
2234,9.886468910660081e-05
2235,0.0001007026286654638
2236,9.995781010158265e-05
2237,0.00010062947684222547
2238,0.00010100354866560329
2239,0.00010107254413524852
2240,0.00010176665518529403
2241,0.0001032870493296452
2242,0.00010566448358489088
2243,0.00010586980745238936
2244,0.00010545250955164345
2245,0.00010448075408157973
2246,0.0001010567499915948
2247,9.662025816633391e-05
2248,9.16376214789414e-05
2249,8.81678974994325e-05
2250,8.557932048165803e-05
2251,8.448121186236448e-05
2252,8.431329517720378e-05
2253,8.47405683265731e-05
2254,8.49749866692232e-05
2255,8.631832015050887e-05
2256,9.031340722418394e-05
2257,9.351629330301666e-05
2258,9.568009098357767e-05
2259,9.822045429967235e-05
2260,9.804173109516961e-05
2261,9.8529687006998e-05
2262,9.850391761472086e-05
2263,9.914482733877485e-05
2264,0.00010017061540554868
2265,0.00010199608590363242
2266,0.00010451067982744996
2267,0.00010546331607098547
2268,0.00010497369761771984
2269,0.00010326211120808669
2270,9.978656833354747e-05
2271,9.518465363528171e-05
2272,9.074566799786498e-05
2273,8.749872457094553e-05
2274,8.56258716419006e-05
2275,8.457514545356825e-05
2276,8.440722876840754e-05
2277,8.513874700079082e-05
2278,8.77273240185653e-05
2279,9.182964501494202e-05
2280,0.00010063778954941164
2281,0.00010778089883449068
2282,0.0001105955814877291
2283,0.00011266045795277463
2284,0.00010808846900037911
2285,0.00011092310215086434
2286,0.00011268872115720764
2287,0.00011353661729019736
2288,0.00011415092635125559
2289,0.00011324567253868127
2290,0.00011422657198664976
2291,0.0001133770133122228
2292,0.0001115956001622258
2293,0.00010914418281302317
2294,0.00010514161430288054
2295,0.00010097445419045169
2296,9.526445562426899e-05
2297,9.235085175551511e-05
2298,9.030925087059085e-05
2299,8.867746644994496e-05
2300,8.833332037243736e-05
2301,8.895677341140039e-05
2302,9.084375794266181e-05
2303,9.45370937454788e-05
2304,0.00010303933065549722
2305,0.00010751073585094004
2306,0.00011039607651526093
2307,0.00011186243806290196
2308,0.00010811756347553072
2309,0.00011110099408464846
2310,0.00011246178425102509
2311,0.00011252163574276555
2312,0.00011310768159939079
2313,0.00011282338701362364
2314,0.00011420662148940293
2315,0.00011384335618536716
2316,0.0001122090779525654
2317,0.00010985076292384793
2318,0.000104942940601131
2319,0.00010154054954983011
2320,9.582722590077293e-05
2321,9.287122722536958e-05
2322,9.084126413050597e-05
2323,8.976726236205233e-05
2324,8.937656512430216e-05
2325,9.017624755561208e-05
2326,9.213472136867459e-05
2327,9.628691860816835e-05
2328,0.00010588560159604309
2329,0.00011138611994113422
2330,0.00011410354392029439
2331,0.00011599884115874198
2332,0.00011229220502442715
2333,0.00011581180524705308
2334,0.0001179190765187481
2335,0.0001175167414909373
2336,0.00011748265939147398
2337,0.00011634298723624957
2338,0.00011695480248515196
2339,0.00011646767784404218
2340,0.00011438035706959398
2341,0.00011136367563173154
2342,0.00010712003861318988
2343,0.0001020999947434596
2344,9.742077186836244e-05
2345,9.398512998831685e-05
2346,9.173654269445688e-05
2347,9.04655297656909e-05
2348,9.001414976548168e-05
2349,9.066752855031494e-05
2350,9.268336004296206e-05
2351,9.808745098469357e-05
2352,0.00010854649916633728
2353,0.00011376771054997297
2354,0.00011578437331333871
2355,0.00011799887850773538
2356,0.0001129164893341088
2357,0.00011705538624210466
2358,0.00011834634966811743
2359,0.00011824244082829026
2360,0.00011801799773426357
2361,0.00011728564823116169
2362,0.00011826737894984878
2363,0.00011698722204317803
2364,0.00011461560668296268
2365,0.00011161222557659815
2366,0.00010753567397249856
2367,0.00010321722258928133
2368,9.777988081880514e-05
2369,9.441905330343512e-05
2370,9.221867971125495e-05
2371,9.083710777691288e-05
2372,9.028098766615787e-05
2373,9.078224390948413e-05
2374,9.223863020850176e-05
2375,9.592697838700702e-05
2376,0.00010397534148466038
2377,0.00010956896215023664
2378,0.00011289071994183165
2379,0.00011520082126886931
2380,0.00011182752469272004
2381,0.00011528976723576137
2382,0.00011616758911462132
2383,0.00011629809861744424
2384,0.00011592402679406642
2385,0.00011542193928002154
2386,0.00011631555530253521
2387,0.00011578104823046424
2388,0.000113806780273748
2389,0.00011106857452662238
2390,0.00010678836159646155
2391,0.00010238096424635227
2392,9.745984159213745e-05
2393,9.456452567919315e-05
2394,9.253456258432955e-05
2395,9.109563297040288e-05
2396,9.07331989370857e-05
2397,9.124110534616093e-05
2398,9.274653661757698e-05
2399,9.625533032086088e-05
2400,0.000105555587120752
2401,0.00011124563518968789
2402,0.00011426314789826892
2403,0.00011700135364539453
2404,0.00011481677419686809
2405,0.0001176655389495698
2406,0.00011841451386704406
2407,0.00011867636414340853
2408,0.0001192782041436875
2409,0.00011797643419833271
2410,0.00011878193552467295
2411,0.00011790245110437576
2412,0.00011611771287150429
2413,0.00011351666679295053
2414,0.00010869945297856287
2415,0.00010407260015873861
2416,9.962779562629155e-05
2417,9.682641330455102e-05
2418,9.418047860719193e-05
2419,9.310065794370797e-05
2420,9.223779893778315e-05
2421,9.299924291603666e-05
2422,9.536587065194029e-05
2423,9.90991074492509e-05
2424,0.00010959140645963932
2425,0.00011608196823060373
2426,0.00011964978215490948
2427,0.00012222339629974885
2428,0.0001183488434802733
2429,0.00012119927077441224
2430,0.00012298650281943957
2431,0.0001231161810515439
2432,0.0001236190998363074
2433,0.00012149270933808417
2434,0.00012220095199034616
2435,0.00012137882524963359
2436,0.00011911194999996404
2437,0.00011622079044061283
2438,0.00011185911298002749
2439,0.00010610838214863254
2440,0.0001010708815938113
2441,9.745984159213745e-05
2442,9.507492590042422e-05
2443,9.374406147991783e-05
2444,9.307156346855636e-05
2445,9.378396247441146e-05
2446,9.5427384685118e-05
2447,0.00010055798756042438
2448,0.0001117153031457067
2449,0.00011853172303836911
2450,0.00012285100569230496
2451,0.00012566153199195028
2452,0.00012045029585693799
2453,0.0001245243536488817
2454,0.0001266956327659103
2455,0.00012662081840123472
2456,0.00012553933519631353
2457,0.00012333064889694716
2458,0.000123648194311459
2459,0.0001225126785098277
2460,0.00011994571453073726
2461,0.00011679686104861466
2462,0.0001125482364057613
2463,0.00010818655894517598
2464,0.00010312162645664034
2465,9.95396809301181e-05
2466,9.687462700623081e-05
2467,9.505663794461465e-05
2468,9.44764109830197e-05
2469,9.470667297207673e-05
2470,9.621044170205555e-05
2471,9.959870115113993e-05
2472,0.00010979506778570057
2473,0.00011553416082703489
2474,0.0001184311392814164
2475,0.00012090001331571
2476,0.00011620000867264739
2477,0.00011930314226524603
2478,0.00012073708425486099
2479,0.00012039376944807201
2480,0.00012052427895089494
2481,0.00011913106922649224
2482,0.00011954836712723814
2483,0.00011904960469606773
2484,0.00011733635574499733
2485,0.0001146929148597941
2486,0.00011010346922230763
2487,0.00010626632358516985
2488,0.00010100437993632192
2489,9.782310689617324e-05
2490,9.530020026516953e-05
2491,9.361604578925073e-05
2492,9.26808662308062e-05
2493,9.331678833054848e-05
2494,9.507575717114284e-05
2495,9.896776667570936e-05
2496,0.00010903196126600982
2497,0.0001148982387272926
2498,0.00011788915077287788
2499,0.00011968718933724725
2500,0.0001167120714353157
2501,0.00011969965839802652
2502,0.00012127076005621334
2503,0.00012098563419972757
2504,0.00012102221011134675
2505,0.0001190196789501975
2506,0.00011832806171230785
2507,0.00011773619696065228
2508,0.0001162058275676777
2509,0.00011344600878186805
2510,0.00010952324226071269
2511,0.00010532698767313222
2512,0.00010035515750508174
2513,9.716390921630967e-05
2514,9.463102733668254e-05
2515,9.31206084409548e-05
2516,9.254204402079711e-05
2517,9.323449252940537e-05
2518,9.511648943635508e-05
2519,9.93193941896845e-05
2520,0.0001098682196089389
2521,0.00011654914237446669
2522,0.00011875200977880272
2523,0.00012195073950404234
2524,0.00011795482115964866
2525,0.00012169387685198958
2526,0.00012323339022286896
2527,0.00012252431629988832
2528,0.0001223356178467622
2529,0.00011962900038694403
2530,0.00012001637254181974
2531,0.0001192540972928476
2532,0.00011704208591060679
2533,0.00011476523541231382
2534,0.00011061386944353868
2535,0.00010611253850222563
2536,0.00010074419220139466
2537,9.760780778005135e-05
2538,9.497600468490876e-05
2539,9.356035065110337e-05
2540,9.306740711496328e-05
2541,9.363932136937203e-05
2542,9.477317462956612e-05
2543,9.825121131626118e-05
2544,0.00010557553761799882
2545,0.00011085161286906325
2546,0.00011331300546688927
2547,0.00011598637209796272
2548,0.00011287575706889654
2549,0.00011607614933557341
2550,0.00011827070403272326
2551,0.00011839040701620416
2552,0.00011832723044158924
2553,0.00011701216016473656
2554,0.00011765390115950916
2555,0.000116965609004494
2556,0.00011520580889318103
2557,0.00011258065596378738
2558,0.00010862131353101284
2559,0.00010385813231333533
2560,9.895862269780457e-05
2561,9.60267308732411e-05
2562,9.365511551302576e-05
2563,9.264096523631257e-05
2564,9.209731418633681e-05
2565,9.247387982187048e-05
2566,9.375403672854123e-05
2567,9.749392369160076e-05
2568,0.00010551984247985144
2569,0.00011143017728922092
2570,0.00011420412767724709
2571,0.00011651921662859646
2572,0.00011357568701397236
2573,0.00011632719309259585
2574,0.00011722164038582814
2575,0.00011710609375594032
2576,0.00011715929508193184
2577,0.00011660400624189544
2578,0.00011781350513748371
2579,0.00011724990359026113
2580,0.00011547514060601304
2581,0.00011278348601913002
2582,0.0001083120808236872
2583,0.00010443420292133717
2584,9.860283883023634e-05
2585,9.57199919780713e-05
2586,9.375819308213431e-05
2587,9.235168302623373e-05
2588,9.148549893743443e-05
2589,9.204245031890807e-05
2590,9.492114081748e-05
2591,9.885388258725877e-05
2592,0.00010969448402874787
2593,0.00011528976723576137
2594,0.00011829314834212592
2595,0.00012092245762511267
2596,0.00011777526668442731
2597,0.00012083268038750198
2598,0.00012222921519477916
2599,0.0001215658611613225
2600,0.0001225218224877325
2601,0.0001211011808296154
2602,0.00012194575187973063
2603,0.00012120592094016118
2604,0.00011919507707182577
2605,0.0001159514587277808
2606,0.0001114617655765284
2607,0.00010620314701055492
2608,0.0001014873482238386
2609,9.745568523854437e-05
2610,9.510983927060615e-05
2611,9.367340346883535e-05
2612,9.291944092704938e-05
2613,9.347140468421131e-05
2614,9.541907197793182e-05
2615,0.00010011492026740133
2616,0.00011165295784181039
2617,0.000119033810552414
2618,0.00012214775066435467
2619,0.00012463158757158334
2620,0.0001195699801659222
2621,0.00012336306845497325
2622,0.00012643045740667134
2623,0.00012644126392601337
2624,0.00012546452083163795
2625,0.00012351519099648023
2626,0.0001233555870185057
2627,0.00012261575607893624
2628,0.0001200296728733176
2629,0.00011664640104854491
2630,0.00011196135927841744
2631,0.0001072455604917011
2632,0.00010214488336226493
2633,9.834514490746496e-05
2634,9.620711661918108e-05
2635,9.494275385616406e-05
2636,9.382552601034232e-05
2637,9.393192866232534e-05
2638,9.523286733696151e-05
2639,9.94773356262218e-05
2640,0.00010918491507823543
2641,0.00011561562535745938
2642,0.00011902965419882092
2643,0.00012193245154823276
2644,0.00011823329685038548
2645,0.00012168888922767786
2646,0.0001230870865763923
2647,0.00012249272801258086
2648,0.00012263570657618304
2649,0.00012084431817756262
2650,0.00012145696469718362
2651,0.00012105712348152868
2652,0.00011927737287296889
2653,0.00011641281397661344
2654,0.00011196468436129191
2655,0.00010738521397242884
2656,0.00010254555584863851
2657,9.898605463151893e-05
2658,9.644818512758012e-05
2659,9.488539617657947e-05
2660,9.411065186682807e-05
2661,9.435255164594573e-05
2662,9.628774987888697e-05
2663,0.00010090462745008783
2664,0.00011245929043886925
2665,0.00011873787817658622
2666,0.00012184766193493379
2667,0.0001248261049197398
2668,0.0001222175774047185
2669,0.0001244229386212104
2670,0.00012566568834554336
2671,0.00012566402580410613
2672,0.0001252467279033602
2673,0.0001231062058029205
2674,0.00012333729906269613
2675,0.000122929145139855
2676,0.00012108039906164996
2677,0.000118584093093642
2678,0.00011491070778807185
2679,0.00010982166844869633
2680,0.00010493961551825653
2681,0.00010157795673216789
2682,9.95629565102394e-05
2683,9.717887208924478e-05
2684,9.646564181267108e-05
2685,9.720048512792883e-05
2686,9.931523783609142e-05
2687,0.0001034158962910309
2688,0.00011464885751170738
2689,0.00012111198734895742
2690,0.00012453266635606788
2691,0.00012677543475489753
2692,0.0001228776063553007
2693,0.0001257155645886604
2694,0.00012699655276604977
2695,0.00012674966536262042
2696,0.00012705889806994606
2697,0.00012433898027863004
2698,0.00012467481364895146
2699,0.00012355342944953663
2700,0.00012169221431055234
2701,0.00011830395486146795
2702,0.00011481843673830532
2703,0.0001099496841393634
2704,0.00010470270336345057
2705,0.00010111826402477248
2706,9.8883808333129e-05
2707,9.720214766936607e-05
2708,9.637170822146731e-05
2709,9.657038192321687e-05
2710,9.762360192370506e-05
2711,0.00010094037209098837
2712,0.00010890893319965445
2713,0.00011523407209761401
2714,0.00011836713143608287
2715,0.00012051180989011568
2716,0.0001170188103304855
2717,0.00011945193972387852
2718,0.00011988004414396647
2719,0.00011988087541468509
2720,0.00012007954911643464
2721,0.00011952924790070996
2722,0.00011972625906102227
2723,0.00011925575983428484
2724,0.00011723743452948187
2725,0.00011483339961124045
2726,0.00011034786281358113
2727,0.00010610505706575809
2728,0.00010150896126252264
2729,9.789958380228605e-05
2730,9.59070278897602e-05
2731,9.439079009900213e-05
2732,9.365179043015129e-05
2733,9.399759904909612e-05
2734,9.511399562419924e-05
2735,9.857623816724058e-05
2736,0.00010725886082319899
2737,0.00011328474226245629
2738,0.00011610773762288087
2739,0.00011923497806631941
2740,0.00011626484778869955
2741,0.00011835632491674084
2742,0.00011909199950271722
2743,0.00011923082171272633
2744,0.00011912275651930606
2745,0.00011831891773440307
2746,0.00011956914889520359
2747,0.00011883430557994584
2748,0.00011735630624224416
2749,0.00011444852126852059
2750,0.00010987237596253199
2751,0.00010567861518710736
2752,0.00010117728424579431
2753,9.780565021108227e-05
2754,9.55520752929106e-05
2755,9.381804457387476e-05
2756,9.314637783323192e-05
2757,9.351629330301666e-05
2758,9.491532192244968e-05
2759,9.921631662057594e-05
2760,0.00011024229143231671
2761,0.00011725239740241699
2762,0.0001202823791717773
2763,0.00012314195044382104
2764,0.00011931228624315082
2765,0.0001227238212723565
2766,0.00012455427939475194
2767,0.00012441462591402422
2768,0.00012454014779253545
2769,0.00012279447928343896
2770,0.00012334810558203813
2771,0.0001226756075706767
2772,0.00012029152314968207
2773,0.0001174394333141059
2774,0.00011282089320146779
2775,0.0001076379202708885
2776,0.00010252228026851722
2777,9.894698490774393e-05
2778,9.679898137083665e-05
2779,9.532098203313496e-05
2780,9.447724225373833e-05
2781,9.456203186703731e-05
2782,9.664436501717381e-05
2783,0.0001016461209310945
2784,0.00011393479596441506
2785,0.00012040873232100713
2786,0.00012410123685310548
2787,0.0001268502491195731
2788,0.00012170302082989437
2789,0.0001256440753068593
2790,0.0001273997190645792
2791,0.00012693171364999763
2792,0.00012663744381560707
2793,0.00012368477022307818
2794,0.00012399982182543417
2795,0.00012289506304039168
2796,0.0001207237839233631
2797,0.00011780103607670446
2798,0.00011331217419617066
2799,0.00010894717165271086
2800,0.00010341839010318674
2801,9.95014424770617e-05
2802,9.709907010025751e-05
2803,9.568009098357767e-05
2804,9.495688545838056e-05
2805,9.477400590028473e-05
2806,9.630271275182207e-05
2807,0.00010015731507405082
2808,0.00011042683353184977
2809,0.0001164976035899124
2810,0.00011940871364651044
2811,0.00012212447508423336
2812,0.00011837710668470628
2813,0.00012126494116118301
2814,0.00012300894712884226
2815,0.00012223919044340256
2816,0.00012214276304004296
2817,0.00012055254215532794
2818,0.00012116352613351171
2819,0.00012100142834338132
2820,0.0001191676451381114
2821,0.00011636210646277778
2822,0.00011193475861542168
2823,0.0001076088257957369
2824,0.00010287723286536684
2825,9.941415905160688e-05
2826,9.658285098399614e-05
2827,9.495854799981779e-05
2828,9.446477319295908e-05
2829,9.448721750236175e-05
2830,9.587627087317137e-05
2831,0.00010026288645531521
2832,0.0001108873575099638
2833,0.00011834718093883605
2834,0.00012186844370289923
2835,0.00012509128027897876
2836,0.00012234060547107388
2837,0.00012560417431236567
2838,0.00012702980359479446
2839,0.00012620102668833296
2840,0.00012554598536206247
2841,0.0001228817627088938
2842,0.00012287677508458208
2843,0.00012217019497375733
2844,0.00012028487298393314
2845,0.00011698888458461527
2846,0.00011262637585331134
2847,0.00010810343187331423
2848,0.00010269601584870826
2849,9.9659383913599e-05
2850,9.706748181295005e-05
2851,9.540909672930841e-05
2852,9.458780125931445e-05
2853,9.432428844151274e-05
2854,9.568923496148247e-05
2855,9.875080501815022e-05
2856,0.00010911841342074604
2857,0.00011708281817581903
2858,0.00012087673773558871
2859,0.0001238161109966197
2860,0.00012088505044277488
2861,0.00012399483420112245
2862,0.00012521181453317828
2863,0.00012374462171481864
2864,0.0001228626434823656
2865,0.00012033890558064327
2866,0.0001203164612712406
2867,0.00011982102392294466
2868,0.00011749845353512771
2869,0.00011480014878249575
2870,0.00011070364668114936
2871,0.00010645834712117046
2872,0.00010200522988153722
2873,9.8788212200488e-05
2874,9.609240126001189e-05
2875,9.429436269564251e-05
2876,9.340407175600331e-05
2877,9.264512158990566e-05
2878,9.328270623108519e-05
2879,9.488872125945393e-05
2880,9.928198700734672e-05
2881,0.00010301023618034562
2882,0.00010568859043573078
2883,0.00010817658369655256
2884,0.00010818572767445735
2885,0.00010952656734358716
2886,0.00010985408800672242
2887,0.00010938358877998498
2888,0.00010989565154265328
2889,0.0001108541066812191
2890,0.00011253659861570065
2891,0.00011310103143364184
2892,0.00011259395629528524
2893,0.00011057978734407537
2894,0.00010694131540868714
2895,0.00010206923772687076
2896,9.824871750410534e-05
2897,9.438247739181596e-05
2898,9.19859239100421e-05
2899,9.02161485501057e-05
2900,8.974897440624275e-05
2901,8.984041418529066e-05
2902,9.112722125771034e-05
2903,9.448056733661279e-05
2904,0.00010268604060008484
2905,0.00010828298634853558
2906,0.00011142103331131615
2907,0.00011455575519122224
2908,0.0001132323722071834
2909,0.00011530389883797786
2910,0.00011575361629674987
2911,0.00011553083574416041
2912,0.00011576774789896637
2913,0.00011497887198699849
2914,0.00011597473430790209
2915,0.00011611106270575533
2916,0.00011468377088188931
2917,0.00011246677187533679
2918,0.00010874683540952407
2919,0.00010444002181636749
2920,9.944990369250744e-05
2921,9.613812114953584e-05
2922,9.405163164580625e-05
2923,9.245226678318642e-05
2924,9.1532050097677e-05
2925,9.182133230775584e-05
2926,9.339326523666128e-05
2927,9.84249468964522e-05
2928,0.00011018742756488796
2929,0.00011681099265083116
2930,0.00012011695629877243
2931,0.00012251018469767183
2932,0.00011903464182313262
2933,0.00012224500933843288
2934,0.00012349524049923343
2935,0.00012307544878633166
2936,0.00012336888735000356
2937,0.0001212832291169926
2938,0.00012156752370275973
2939,0.00012095986480745044
2940,0.00011885841243078574
2941,0.00011530223629654064
2942,0.00011118162734435434
2943,0.00010627380502163741
2944,0.00010172259783720731
2945,9.808745098469357e-05
2946,9.605333153623687e-05
2947,9.457200711566071e-05
2948,9.382885109321679e-05
2949,9.397182965681898e-05
2950,9.598017971299854e-05
2951,0.00010056131264329884
2952,0.00011318083342262911
2953,0.00012166893873043106
2954,0.00012620019541761433
2955,0.00012908221099906073
2956,0.0001244852839251067
2957,0.00012909634260127725
2958,0.00013085614271259022
2959,0.0001301902948669777
2960,0.00012964747508772053
2961,0.00012667235718578899
2962,0.00012630909188175322
2963,0.00012568480757207156
2964,0.00012316522602394232
2965,0.0001201061497794304
2966,0.00011545269629661038
2967,0.00011093640248236221
2968,0.00010560130701027596
2969,0.0001019229340803941
2970,9.937592059855049e-05
2971,9.778985606742854e-05
2972,9.64673043541083e-05
2973,9.624784888439332e-05
2974,9.764687750382636e-05
2975,0.00010152974303048807
2976,0.00011216502060447869
2977,0.00011911194999996404
2978,0.00012241874491862392
2979,0.00012562578735104973
2980,0.00012208124900686527
2981,0.0001257405027102189
2982,0.00012737727475517653
2983,0.00012695498923011889
2984,0.0001261129119921595
2985,0.00012360663077552815
2986,0.00012391336967069796
2987,0.00012370721453248084
2988,0.00012176037850947897
2989,0.00011897395906067354
2990,0.00011444519618564613
2991,0.00011011344447093102
2992,0.00010490719596023045
2993,0.0001012047161795087
2994,9.889960247678273e-05
2995,9.706914435438729e-05
2996,9.620129772415075e-05
2997,9.576488059687663e-05
2998,9.741661551476935e-05
2999,0.00010241005872150389
3000,0.00011520248381030655
3001,0.000122900881935422
3002,0.00012705889806994606
3003,0.00013030168514327242
3004,0.00012734568646786905
3005,0.00013043635099968843
3006,0.0001312859096741154
3007,0.00013082954204959445
3008,0.00013043136337537674
3009,0.00012742299464470048
3010,0.0001269408576279024
3011,0.00012655930436805704
3012,0.0001242317463559284
3013,0.00012163568790168636
3014,0.00011742945806548248
3015,0.00011282837463793535
3016,0.00010811091330978179
3017,0.00010424301065605518
3018,0.00010155301861060937
3019,9.969928490809264e-05
3020,9.8529687006998e-05
3021,9.823957352620054e-05
3022,9.987218921756505e-05
3023,0.00010472099131926016
3024,0.00011787668171209862
3025,0.0001264055192851128
3026,0.0001304928774085544
3027,0.00013362510547630465
3028,0.00013001489674534944
3029,0.00013399751475824524
3030,0.00013548632061528894
3031,0.00013468331310110458
3032,0.00013362011785199296
3033,0.00013002404072325424
3034,0.0001291861198388879
3035,0.00012882784215916384
